product_id,cust_id,method,quantity,date_of_purchase
247,53934,Telephone,2,7/24/2015
547,29390,Fax,4,4/2/2017
987,64115,Sales visit,4,11/12/2017
415,12954,Telephone,3,12/25/2018
331,22078,Mail,1,9/21/2018
230,17231,Fax,4,8/19/2016
144,34078,Telephone,2,10/25/2018
870,99086,Telephone,1,6/27/2017
739,33629,Sales visit,3,8/28/2015
656,51874,Telephone,1,2/3/2017
748,52027,Fax,4,3/11/2017
252,51073,Sales visit,4,2/16/2018
299,60370,Mail,4,11/9/2016
634,95330,Telephone,2,9/18/2015
275,38446,Web,1,4/5/2016
979,38615,Web,2,10/11/2017
287,92916,Telephone,3,11/18/2015
986,39326,Mail,3,2/3/2016
398,81372,Web,3,6/5/2015
916,73947,Sales visit,1,5/2/2016
704,44808,Mail,1,11/21/2017
824,91024,Fax,3,9/8/2017
104,49081,Sales visit,2,10/1/2017
570,66499,Fax,2,11/30/2018
642,83253,Web,4,4/5/2019
664,96597,Fax,4,11/12/2015
544,20228,Sales visit,2,11/9/2016
623,17462,Mail,2,5/24/2018
266,13093,Telephone,4,10/25/2018
163,38185,Mail,3,9/20/2017
844,26139,Sales visit,3,12/13/2017
707,76658,Fax,3,8/21/2016
923,45084,Web,3,11/26/2017
697,17998,Telephone,3,8/3/2018
828,85430,Mail,3,3/17/2019
250,36936,Telephone,3,3/3/2016
583,58126,Web,2,3/23/2017
214,98454,Web,4,4/25/2016
924,31759,Web,4,9/30/2018
508,69409,Fax,3,8/31/2018
931,35229,Mail,2,5/9/2018
555,33374,Fax,3,7/11/2016
225,97980,Web,2,7/27/2018
442,26018,Fax,1,11/20/2016
998,54921,Telephone,4,7/22/2017
234,83643,Mail,2,1/22/2018
604,90852,Web,4,9/7/2018
503,57387,Web,3,6/4/2015
503,12268,Telephone,3,12/12/2017
736,70764,Sales visit,1,5/12/2016
813,89962,Telephone,4,11/19/2018
512,41586,Sales visit,1,6/24/2016
578,73620,Web,3,12/23/2017
309,83487,Web,1,7/29/2015
427,17231,Telephone,2,6/8/2017
276,32162,Sales visit,3,9/7/2016
260,38446,Telephone,4,5/16/2018
173,97263,Telephone,2,7/31/2015
945,27230,Mail,1,7/19/2018
494,48863,Mail,1,5/14/2016
586,40575,Telephone,4,10/3/2016
520,45717,Web,4,5/28/2015
780,28928,Mail,2,1/25/2018
746,73757,Sales visit,4,7/12/2018
579,79465,Telephone,1,3/8/2018
107,25193,Fax,4,6/23/2015
786,93496,Web,3,6/2/2018
601,30814,Telephone,4,2/22/2019
490,62715,Mail,3,5/20/2018
688,76839,Fax,1,6/29/2016
858,20925,Sales visit,2,1/2/2019
173,77638,Sales visit,3,7/27/2017
655,84520,Telephone,1,6/7/2018
310,92650,Mail,1,2/1/2019
687,51786,Telephone,2,12/15/2015
778,92004,Fax,1,7/17/2016
474,12922,Telephone,2,2/1/2018
403,41821,Telephone,4,3/30/2016
638,85175,Telephone,2,4/2/2016
444,71920,Telephone,3,4/26/2017
895,16117,Sales visit,3,2/13/2019
286,76005,Web,2,5/24/2018
255,72952,Sales visit,3,5/19/2017
682,12886,Sales visit,4,1/15/2019
721,43014,Sales visit,1,7/4/2016
748,94397,Fax,2,11/16/2016
942,78281,Mail,2,9/12/2015
147,73485,Sales visit,3,6/18/2017
979,43469,Sales visit,1,5/9/2017
994,86737,Sales visit,4,9/4/2016
797,98962,Fax,3,6/13/2018
575,94137,Sales visit,2,12/14/2018
546,28156,Telephone,1,2/26/2016
937,14018,Telephone,4,10/31/2017
180,61651,Mail,4,5/28/2015
449,65940,Mail,4,9/11/2018
628,53801,Fax,3,8/1/2016
413,16942,Fax,2,6/15/2018
567,76839,Mail,1,6/3/2015
194,75841,Mail,4,11/20/2016
605,82727,Mail,2,1/21/2019
368,64178,Telephone,3,10/19/2015
619,83643,Fax,2,12/31/2016
458,52782,Sales visit,4,10/2/2016
722,51874,Fax,2,12/19/2015
875,69731,Sales visit,4,6/23/2017
581,44793,Mail,2,6/2/2016
713,87928,Fax,4,4/16/2017
133,64178,Mail,1,9/3/2016
250,61244,Telephone,2,7/29/2016
377,50197,Web,2,12/24/2016
667,19856,Mail,4,12/19/2017
399,12235,Web,4,5/17/2016
486,33927,Web,1,4/15/2016
428,89592,Sales visit,3,6/30/2015
839,16445,Sales visit,4,5/5/2016
379,61487,Web,3,2/26/2018
732,31995,Mail,2,4/18/2017
331,19262,Telephone,4,8/7/2017
266,85326,Telephone,1,4/5/2018
905,55157,Telephone,2,6/29/2017
827,67172,Fax,4,5/13/2015
974,55259,Telephone,2,9/16/2018
330,64065,Fax,4,11/27/2015
996,86605,Sales visit,4,5/23/2016
785,86976,Web,1,7/7/2015
662,50732,Telephone,1,10/20/2017
581,72074,Sales visit,1,9/15/2015
205,84168,Fax,3,10/18/2017
938,76729,Fax,4,4/5/2019
695,94060,Web,4,3/29/2019
235,95576,Web,2,4/3/2017
973,33374,Web,4,12/26/2015
305,44089,Mail,4,7/5/2018
794,78193,Fax,4,8/7/2017
590,77844,Telephone,3,9/16/2017
386,39932,Web,3,7/5/2015
691,58806,Sales visit,4,3/24/2017
923,58264,Fax,4,7/10/2017
987,18280,Sales visit,3,7/13/2016
358,86991,Web,3,6/22/2017
205,51312,Mail,2,5/11/2018
408,94582,Sales visit,3,4/29/2016
593,31759,Sales visit,4,9/24/2015
329,64132,Telephone,2,9/21/2015
899,48813,Mail,3,10/22/2018
922,75915,Fax,1,11/30/2016
142,60625,Fax,2,12/22/2015
611,72692,Web,4,10/13/2015
881,88882,Web,3,1/14/2017
612,61205,Fax,1,1/5/2017
486,53845,Telephone,2,5/19/2015
810,61685,Mail,2,12/18/2016
385,96872,Web,3,8/22/2016
317,37660,Fax,3,8/4/2017
381,40829,Mail,2,5/2/2017
668,90114,Fax,4,9/19/2018
580,58535,Telephone,1,8/30/2015
465,78281,Web,2,9/25/2016
475,68344,Web,1,6/15/2016
918,26991,Fax,3,10/10/2016
775,97729,Fax,4,5/15/2015
254,64178,Sales visit,3,6/18/2016
428,94742,Sales visit,1,11/10/2015
731,24015,Sales visit,1,2/12/2019
216,89655,Web,1,11/25/2017
334,28151,Web,1,6/23/2018
738,56072,Sales visit,3,8/20/2018
520,88586,Fax,2,7/18/2018
101,34439,Fax,3,1/1/2016
855,99298,Fax,3,6/23/2016
819,87827,Fax,3,1/12/2016
306,16445,Sales visit,3,10/7/2015
346,75601,Mail,3,11/25/2018
276,46598,Mail,1,9/2/2016
515,93302,Web,3,4/27/2016
355,88477,Fax,3,7/25/2018
954,14875,Fax,3,2/20/2017
608,68576,Fax,3,7/20/2016
205,62156,Telephone,2,10/20/2017
357,46930,Web,3,11/25/2017
368,16117,Sales visit,1,12/21/2017
361,83401,Sales visit,4,10/9/2015
716,10883,Telephone,1,10/4/2015
388,94082,Web,4,11/24/2018
765,59427,Mail,3,6/3/2015
789,25222,Web,1,10/9/2017
958,68577,Fax,2,6/21/2016
466,38631,Fax,4,5/18/2015
986,41708,Sales visit,1,11/28/2017
749,62882,Sales visit,1,11/6/2015
842,58419,Mail,2,4/30/2015
784,96391,Web,3,4/2/2016
259,49361,Web,3,5/29/2015
278,54355,Web,1,6/15/2017
407,63229,Sales visit,1,1/14/2016
451,53938,Web,4,9/29/2018
333,59977,Sales visit,2,12/1/2016
325,32655,Mail,2,10/17/2018
827,86277,Telephone,2,12/3/2017
748,61831,Fax,1,7/15/2015
379,12283,Sales visit,4,9/13/2015
432,47011,Fax,2,2/23/2018
691,13138,Fax,4,8/10/2017
660,62287,Mail,4,5/20/2016
503,35266,Mail,1,1/3/2019
420,37156,Sales visit,3,12/2/2015
286,31759,Fax,4,12/8/2018
204,69404,Sales visit,2,6/27/2018
138,11900,Mail,2,10/3/2016
503,71243,Mail,1,7/24/2015
802,73938,Web,3,4/15/2017
191,12780,Sales visit,3,2/29/2016
820,19588,Sales visit,4,5/8/2015
681,64671,Sales visit,2,7/16/2017
391,56281,Web,2,11/15/2017
150,97230,Web,4,4/18/2017
843,85254,Web,4,10/28/2015
760,31911,Mail,2,11/10/2018
123,65913,Telephone,1,12/17/2017
266,81645,Sales visit,1,7/24/2017
690,13058,Web,1,12/15/2018
541,53801,Telephone,4,2/24/2019
344,73257,Sales visit,1,10/9/2016
300,17090,Sales visit,3,8/10/2017
418,53835,Fax,2,7/19/2018
814,79461,Web,4,9/17/2018
792,63488,Sales visit,1,12/19/2016
889,92650,Sales visit,2,9/25/2015
299,12657,Fax,1,2/11/2018
674,66189,Sales visit,4,1/28/2018
112,72106,Sales visit,4,10/21/2018
436,27751,Mail,1,11/18/2016
321,89268,Mail,4,1/2/2018
816,80619,Telephone,2,3/6/2017
419,11585,Mail,1,10/29/2017
944,18914,Telephone,4,12/15/2015
282,52980,Web,1,3/16/2018
521,60238,Fax,4,8/3/2015
894,88338,Telephone,4,12/26/2017
489,50152,Sales visit,2,5/7/2018
924,87873,Telephone,2,2/26/2018
672,58103,Sales visit,3,7/21/2018
899,52027,Web,3,9/19/2016
343,46583,Web,1,7/24/2017
187,56402,Sales visit,1,7/15/2016
871,65573,Telephone,3,3/8/2018
252,91732,Telephone,4,5/3/2015
395,65702,Web,2,6/4/2018
185,75071,Web,4,6/14/2017
351,22315,Web,3,1/26/2016
609,64311,Web,1,8/22/2015
606,34396,Sales visit,3,12/25/2016
403,35819,Telephone,3,3/15/2018
860,16371,Web,4,5/11/2017
160,36273,Telephone,2,1/9/2019
176,44790,Telephone,1,10/6/2017
626,78308,Mail,3,3/8/2017
857,40678,Telephone,3,12/29/2017
288,67104,Web,3,6/7/2018
468,44892,Web,2,12/8/2016
194,65950,Sales visit,2,3/17/2018
228,74605,Sales visit,3,2/8/2018
906,87737,Sales visit,1,4/10/2017
641,73413,Mail,1,4/6/2018
398,58033,Mail,2,2/22/2016
520,60395,Sales visit,2,4/10/2018
756,87443,Telephone,4,5/9/2016
909,51184,Web,1,9/9/2017
695,37628,Web,3,4/21/2015
504,73255,Mail,4,3/6/2018
800,88037,Mail,2,7/11/2017
796,32848,Telephone,3,4/22/2017
662,74605,Sales visit,3,6/25/2016
187,96539,Fax,4,3/24/2019
769,59011,Mail,2,2/12/2016
906,16566,Mail,1,8/9/2018
287,73629,Fax,2,6/3/2016
470,14371,Telephone,3,6/26/2016
976,81785,Mail,4,6/14/2017
248,52027,Sales visit,2,11/18/2017
855,21474,Sales visit,3,12/26/2016
748,44069,Telephone,2,8/17/2016
356,17018,Fax,4,2/26/2018
124,19462,Sales visit,4,2/13/2017
753,61022,Fax,2,2/1/2019
302,44566,Fax,2,6/2/2016
388,21272,Web,1,7/22/2017
393,41654,Telephone,4,10/5/2015
956,98057,Telephone,4,10/30/2015
928,43866,Mail,3,10/28/2016
795,71611,Fax,2,7/27/2018
460,19676,Sales visit,2,10/14/2016
944,90568,Web,4,1/16/2019
660,16811,Telephone,4,10/22/2018
674,86142,Sales visit,1,5/9/2015
766,39178,Telephone,2,5/31/2018
162,36112,Fax,2,12/9/2017
967,15006,Web,2,9/15/2017
166,37156,Mail,3,5/20/2018
355,66610,Fax,2,2/15/2016
223,14183,Telephone,4,3/13/2016
661,27755,Fax,1,1/10/2016
145,16512,Web,3,10/11/2017
911,59347,Telephone,1,6/22/2016
754,59427,Mail,1,1/18/2018
128,55225,Mail,3,7/22/2015
221,22458,Fax,3,5/12/2018
793,71815,Web,1,11/25/2016
220,48925,Mail,1,9/22/2017
216,36989,Sales visit,4,11/16/2017
870,25038,Sales visit,1,6/23/2016
459,53153,Sales visit,1,2/4/2016
345,90188,Sales visit,4,3/4/2018
653,94287,Sales visit,2,7/1/2015
439,41910,Sales visit,3,10/7/2018
673,71559,Telephone,3,10/5/2016
684,91268,Sales visit,3,1/13/2017
847,60456,Sales visit,4,4/1/2018
837,64726,Telephone,3,10/6/2015
595,49347,Telephone,2,12/9/2018
605,83487,Sales visit,2,5/20/2017
673,29741,Fax,3,8/18/2018
574,63681,Mail,1,10/24/2015
515,18101,Telephone,3,3/3/2018
224,39279,Fax,2,5/30/2018
980,27748,Telephone,3,6/23/2016
420,65788,Fax,4,11/9/2015
127,53845,Fax,3,10/21/2015
917,20691,Sales visit,4,7/12/2018
243,56043,Sales visit,4,1/25/2017
915,81860,Telephone,1,3/8/2019
489,39160,Fax,4,5/19/2015
671,56044,Telephone,2,9/28/2016
713,18280,Sales visit,2,4/18/2018
403,63488,Mail,4,10/2/2017
492,73455,Telephone,3,6/10/2015
931,17788,Mail,1,5/31/2017
964,82367,Mail,1,8/11/2016
842,49828,Fax,3,4/23/2015
669,76058,Web,1,8/18/2015
256,38194,Telephone,4,2/17/2019
182,59963,Mail,3,7/2/2017
141,17462,Fax,1,12/20/2017
352,90594,Sales visit,3,2/26/2018
224,61350,Telephone,1,5/5/2018
590,39160,Telephone,4,5/7/2015
557,26241,Sales visit,4,4/9/2016
632,51623,Telephone,3,6/25/2016
803,13063,Mail,3,1/15/2016
989,31672,Telephone,1,7/1/2018
443,49602,Fax,4,8/29/2018
195,87061,Telephone,2,3/3/2017
584,88131,Mail,1,9/13/2018
478,38180,Telephone,2,10/22/2018
305,63099,Web,3,12/20/2018
963,15450,Mail,1,9/19/2015
815,71318,Telephone,1,1/17/2016
905,11130,Mail,4,1/21/2019
936,22377,Telephone,2,4/30/2017
956,36166,Web,1,5/11/2015
428,28333,Fax,3,10/25/2017
181,63920,Mail,4,9/12/2017
404,26490,Sales visit,3,5/18/2016
317,79550,Web,1,5/3/2016
632,19690,Telephone,1,10/8/2015
954,15088,Mail,3,2/28/2016
599,27967,Sales visit,4,2/27/2017
252,52027,Telephone,4,2/26/2017
187,45168,Sales visit,1,4/9/2018
237,76166,Telephone,2,7/10/2016
163,19856,Telephone,3,8/26/2017
159,41586,Mail,1,5/12/2016
447,47898,Web,4,1/10/2018
606,58509,Web,1,12/21/2015
597,10345,Telephone,3,7/9/2018
373,40685,Sales visit,3,8/27/2016
404,98669,Web,1,7/12/2018
219,37027,Fax,2,4/3/2016
477,22646,Telephone,1,7/1/2016
601,36421,Telephone,1,6/23/2016
928,85035,Mail,2,8/4/2017
299,25222,Fax,2,5/31/2016
754,67045,Mail,1,5/23/2018
111,32191,Fax,4,8/23/2017
147,45859,Sales visit,2,4/2/2016
943,81398,Fax,1,7/28/2015
919,55995,Telephone,4,11/21/2017
767,56433,Web,1,3/29/2017
804,34945,Sales visit,3,5/3/2015
104,81860,Telephone,3,4/5/2018
581,36989,Web,2,9/16/2018
180,61600,Telephone,3,11/14/2015
557,49115,Web,3,6/14/2018
189,57005,Fax,4,10/7/2018
699,39636,Fax,3,6/23/2017
509,58103,Telephone,1,4/30/2018
265,66943,Mail,1,5/23/2016
877,12218,Mail,3,9/30/2016
704,71807,Web,4,3/28/2018
391,79598,Sales visit,1,3/5/2016
561,82367,Telephone,2,11/11/2016
100,78564,Web,1,9/16/2016
698,71815,Sales visit,3,3/12/2017
422,32872,Telephone,4,5/1/2018
505,18026,Web,4,5/3/2017
356,25897,Fax,3,3/30/2017
130,22730,Telephone,3,4/22/2016
541,27238,Sales visit,2,6/23/2015
810,51786,Mail,4,11/2/2015
334,41264,Fax,3,5/6/2017
237,47476,Fax,2,2/14/2016
518,74547,Web,2,12/17/2016
212,79243,Mail,1,1/28/2018
614,97229,Telephone,1,12/17/2018
195,59352,Sales visit,1,5/1/2018
843,73455,Sales visit,3,4/3/2018
971,94072,Sales visit,2,6/13/2015
983,12848,Web,3,5/14/2018
566,73255,Fax,4,12/10/2015
886,87590,Mail,4,3/3/2019
953,60240,Sales visit,4,4/23/2015
717,53160,Mail,3,6/28/2015
536,49040,Telephone,3,1/4/2019
532,45494,Mail,3,7/9/2017
209,97237,Mail,4,9/11/2015
675,75071,Telephone,2,9/6/2015
933,27664,Sales visit,3,10/27/2017
468,19726,Mail,4,6/29/2016
227,75249,Telephone,4,8/15/2015
943,89415,Telephone,2,10/18/2016
687,74378,Telephone,4,5/9/2018
723,73492,Mail,3,2/22/2018
810,72302,Mail,1,6/18/2018
121,28665,Mail,4,10/28/2016
292,30157,Telephone,3,9/1/2018
662,95406,Web,1,12/14/2016
788,12886,Telephone,1,9/18/2016
162,77733,Fax,1,4/3/2018
414,11463,Fax,4,11/26/2015
306,68293,Web,4,5/9/2015
817,67647,Sales visit,1,7/3/2018
212,80755,Web,2,9/29/2017
926,72790,Telephone,4,2/16/2017
127,76759,Fax,2,4/16/2016
249,23827,Telephone,4,10/31/2016
917,70598,Telephone,2,4/21/2018
233,12158,Web,1,2/16/2019
146,13211,Mail,3,12/23/2016
759,81448,Fax,4,11/25/2017
212,28958,Mail,3,10/18/2018
889,84787,Mail,2,11/25/2015
829,99086,Sales visit,4,5/16/2018
837,66610,Sales visit,3,4/16/2018
343,65089,Telephone,1,10/22/2017
761,71318,Sales visit,1,8/19/2017
936,91304,Telephone,2,9/6/2015
684,18026,Web,1,5/19/2018
959,81785,Telephone,2,3/30/2018
671,79179,Telephone,1,4/23/2017
605,39439,Mail,1,6/20/2015
395,91268,Web,3,3/20/2016
200,12283,Fax,1,6/6/2017
175,29886,Telephone,2,8/25/2017
880,25841,Web,4,11/20/2017
958,77657,Web,4,12/5/2017
665,87637,Mail,3,12/19/2015
300,55664,Mail,3,10/16/2016
987,48816,Mail,3,3/21/2019
996,73687,Fax,3,4/15/2017
640,27349,Mail,4,3/1/2017
758,98343,Web,4,8/24/2018
651,19726,Sales visit,1,6/8/2017
201,56044,Mail,2,12/4/2017
896,85105,Fax,3,11/1/2018
595,48813,Mail,4,1/4/2016
979,11739,Sales visit,3,7/21/2015
972,72603,Telephone,4,7/8/2017
668,56460,Mail,1,10/24/2018
386,11037,Telephone,2,1/25/2018
110,99247,Sales visit,3,8/22/2018
417,94094,Telephone,3,7/25/2015
903,74294,Telephone,3,1/4/2017
259,16811,Web,2,8/1/2018
352,26991,Mail,4,4/20/2016
900,86737,Web,3,7/8/2015
879,74431,Mail,2,9/15/2017
277,57952,Web,3,7/9/2017
333,38253,Mail,2,7/31/2018
677,25876,Fax,2,7/2/2017
307,92882,Web,4,1/6/2019
443,99043,Sales visit,2,11/27/2016
731,10948,Fax,2,12/16/2016
434,30016,Mail,2,10/30/2018
602,79264,Mail,2,1/15/2018
463,14296,Sales visit,2,8/8/2015
920,81703,Web,2,8/20/2015
703,63920,Telephone,3,12/13/2015
248,73935,Telephone,3,10/16/2017
606,46112,Web,3,8/12/2017
171,87971,Telephone,4,9/27/2018
819,16371,Mail,4,1/3/2017
958,49606,Sales visit,1,4/30/2015
684,60053,Web,2,3/4/2017
851,92382,Telephone,4,6/12/2015
254,87153,Mail,1,2/18/2017
940,18642,Fax,2,5/24/2018
487,35345,Mail,4,8/2/2016
771,45889,Sales visit,3,1/19/2017
992,41910,Web,2,7/30/2015
373,44658,Web,3,5/21/2017
867,60456,Sales visit,1,7/22/2015
736,22478,Telephone,4,12/21/2018
158,46780,Telephone,1,12/7/2016
380,16117,Web,3,9/14/2018
256,58033,Fax,1,11/19/2016
243,53801,Web,1,2/10/2019
278,45168,Fax,3,5/18/2015
447,62673,Sales visit,1,4/18/2016
957,34549,Fax,1,11/22/2017
478,36489,Web,3,3/20/2018
838,90188,Fax,4,3/30/2018
361,72302,Sales visit,4,9/18/2017
383,65061,Web,2,8/10/2017
506,72503,Fax,4,2/26/2016
470,27792,Fax,4,10/8/2015
272,22315,Mail,2,8/8/2018
159,18585,Web,4,3/11/2017
269,32191,Sales visit,2,7/23/2016
478,28368,Web,3,10/5/2016
928,66384,Fax,4,6/11/2018
731,56640,Mail,1,4/12/2018
864,81319,Mail,1,3/6/2018
625,15371,Web,1,6/26/2018
288,69436,Fax,2,9/2/2016
992,48998,Telephone,1,2/7/2019
163,20333,Telephone,2,11/5/2018
538,11176,Web,1,9/7/2018
658,26099,Telephone,3,10/3/2015
270,52499,Telephone,1,4/12/2019
258,91639,Telephone,3,5/14/2015
206,32429,Mail,3,2/8/2017
709,78463,Web,4,1/16/2019
123,72812,Telephone,1,6/20/2018
266,38446,Mail,1,2/15/2019
652,45339,Telephone,4,4/30/2018
617,71007,Sales visit,1,1/14/2019
944,50210,Fax,2,6/8/2017
702,10752,Sales visit,1,4/20/2016
446,36181,Telephone,2,2/24/2016
976,54235,Telephone,2,3/14/2018
660,87246,Fax,2,11/22/2017
986,50282,Mail,3,10/6/2018
969,97523,Mail,3,7/22/2017
611,27202,Sales visit,3,8/9/2017
980,56201,Web,4,7/12/2016
876,32315,Mail,3,7/11/2017
740,28259,Mail,4,10/13/2018
687,46048,Telephone,1,5/15/2015
696,41923,Telephone,1,4/15/2016
545,72035,Fax,1,5/13/2017
507,70537,Web,1,2/20/2016
566,49606,Web,2,7/19/2018
463,13365,Telephone,4,5/16/2015
907,11203,Fax,4,7/26/2017
223,81982,Sales visit,1,3/10/2019
209,25152,Telephone,1,5/16/2015
952,81354,Mail,4,5/20/2015
208,72840,Mail,4,12/27/2016
909,28625,Web,3,10/18/2018
581,18642,Mail,1,12/23/2017
393,22212,Mail,4,12/9/2015
266,60419,Web,3,10/28/2017
335,88739,Sales visit,3,2/6/2016
929,89981,Web,3,9/20/2017
113,38699,Sales visit,4,2/26/2016
759,87560,Telephone,4,10/8/2016
796,53153,Mail,3,3/27/2019
991,24999,Mail,3,12/13/2017
441,64726,Mail,2,2/7/2019
965,67045,Fax,1,11/17/2015
230,41188,Telephone,3,2/6/2018
889,76337,Web,2,9/4/2016
158,48955,Telephone,3,3/4/2018
617,66038,Telephone,4,9/11/2016
213,28754,Fax,2,10/25/2015
168,91732,Sales visit,2,5/18/2017
620,64726,Web,4,5/14/2017
364,86388,Telephone,2,12/21/2018
371,33927,Sales visit,4,8/27/2016
885,87827,Sales visit,4,9/11/2016
225,19840,Sales visit,2,5/5/2018
741,15245,Sales visit,2,2/26/2019
774,33290,Fax,1,7/25/2016
241,68234,Sales visit,4,12/9/2016
141,36554,Telephone,1,4/10/2016
833,94380,Web,1,1/21/2019
272,45920,Sales visit,4,6/1/2015
555,31566,Sales visit,3,2/27/2018
854,18026,Telephone,3,3/20/2018
169,19727,Telephone,1,9/23/2016
793,93053,Web,4,3/29/2017
360,92012,Mail,2,6/17/2015
475,90046,Mail,1,1/27/2016
245,52978,Web,3,11/30/2018
858,40422,Mail,4,1/21/2019
209,77845,Mail,3,8/29/2017
747,75505,Mail,2,1/19/2016
127,33671,Web,2,8/23/2016
318,55468,Web,2,10/16/2016
642,30814,Sales visit,4,10/1/2016
248,33374,Sales visit,1,4/6/2017
487,41971,Sales visit,4,10/23/2015
685,17018,Web,1,1/6/2016
862,77473,Sales visit,1,5/27/2015
224,42379,Web,1,2/1/2018
121,26018,Web,2,2/12/2019
232,56856,Fax,3,3/21/2019
495,10991,Mail,1,7/23/2018
168,14625,Fax,4,2/19/2016
690,79465,Web,3,11/9/2015
614,47258,Web,1,9/29/2015
146,91751,Mail,2,7/25/2015
796,54483,Mail,3,9/12/2018
752,67282,Fax,3,5/29/2016
715,53934,Telephone,3,2/6/2016
789,93177,Mail,2,11/7/2015
553,22663,Telephone,4,4/6/2019
726,37156,Mail,2,7/29/2016
833,67537,Mail,1,5/30/2017
976,32062,Web,3,1/11/2016
589,36936,Web,2,5/20/2015
391,41390,Sales visit,2,11/20/2016
689,73485,Sales visit,4,9/23/2017
748,20567,Telephone,4,4/19/2017
895,95050,Web,1,11/14/2018
246,27035,Telephone,1,6/18/2016
769,28200,Sales visit,2,5/15/2016
497,51112,Telephone,3,7/1/2015
127,15006,Sales visit,1,9/27/2015
254,16363,Mail,3,8/25/2017
301,45168,Telephone,3,1/19/2019
547,72106,Web,3,6/18/2015
252,24824,Web,2,10/18/2016
908,86605,Telephone,3,11/4/2016
363,12218,Mail,2,12/16/2015
995,87590,Telephone,4,7/14/2017
901,16860,Sales visit,2,10/30/2018
926,72692,Fax,2,3/19/2018
675,61348,Sales visit,4,6/15/2016
395,19997,Mail,3,1/23/2016
857,80772,Mail,4,7/22/2018
534,54413,Sales visit,4,4/15/2016
248,16568,Web,3,7/8/2016
889,62156,Fax,4,9/13/2018
923,63027,Sales visit,4,5/22/2017
626,94137,Sales visit,1,4/21/2015
539,45740,Sales visit,4,7/17/2015
212,90188,Mail,2,1/12/2016
198,16554,Mail,4,6/12/2017
298,91495,Mail,3,4/10/2016
146,50732,Sales visit,1,12/8/2016
260,39439,Sales visit,4,10/21/2017
627,45428,Telephone,3,12/18/2015
420,27992,Mail,3,8/9/2015
994,39326,Sales visit,1,1/5/2019
151,44793,Telephone,2,8/29/2016
508,76514,Web,4,4/19/2017
186,85175,Web,3,1/12/2019
242,43988,Web,1,11/6/2016
598,13058,Mail,2,3/1/2019
529,48274,Telephone,3,2/6/2019
337,22078,Telephone,3,3/15/2017
839,28502,Fax,2,6/22/2015
626,44352,Telephone,2,3/24/2018
508,54254,Sales visit,4,9/4/2017
859,81681,Telephone,3,3/4/2017
965,44283,Mail,3,5/27/2015
287,50090,Web,1,7/15/2018
891,74913,Fax,2,2/11/2019
751,22397,Sales visit,2,2/15/2016
157,26991,Sales visit,4,5/31/2017
788,49040,Fax,3,4/16/2018
774,41993,Web,1,12/16/2016
341,10388,Telephone,1,1/4/2018
569,39183,Fax,2,12/31/2015
161,51786,Mail,2,3/22/2017
938,59427,Fax,3,5/25/2016
223,86175,Sales visit,4,9/30/2016
276,27755,Web,3,10/22/2016
305,15244,Fax,2,1/26/2016
590,36552,Mail,2,3/30/2017
897,69731,Fax,2,9/17/2015
145,71815,Telephone,4,11/23/2015
252,41971,Sales visit,2,1/9/2017
546,71884,Web,2,2/11/2016
844,39584,Mail,3,1/11/2019
476,45211,Sales visit,4,11/2/2016
710,56460,Sales visit,1,10/11/2017
750,76838,Sales visit,2,10/10/2015
329,56072,Mail,1,11/21/2018
778,73286,Web,3,8/14/2016
596,33117,Sales visit,3,2/6/2018
306,11900,Telephone,2,8/2/2017
362,99231,Mail,1,10/12/2018
532,61581,Fax,3,2/13/2018
569,53160,Web,1,9/29/2016
930,54563,Sales visit,2,5/31/2015
920,92882,Fax,2,7/2/2018
209,76724,Mail,4,3/15/2019
128,41923,Telephone,3,2/20/2017
612,68577,Web,3,12/10/2016
368,58647,Sales visit,4,8/31/2016
133,13871,Sales visit,1,11/16/2015
641,35838,Web,3,7/16/2016
363,36166,Mail,4,11/23/2017
828,14636,Fax,1,4/26/2017
718,72503,Sales visit,4,4/2/2017
923,29197,Sales visit,2,2/20/2016
898,12954,Sales visit,3,12/18/2017
948,19700,Telephone,2,7/21/2017
837,73982,Mail,2,11/8/2016
235,19717,Web,1,6/23/2017
160,70481,Web,3,6/15/2017
933,18294,Web,3,1/6/2018
484,83691,Mail,1,3/3/2019
282,51786,Mail,3,10/3/2015
883,39932,Fax,4,11/19/2015
950,15579,Web,2,12/26/2018
829,42879,Fax,2,5/28/2017
549,57417,Mail,4,1/8/2019
802,87971,Mail,1,8/8/2016
724,78468,Fax,3,2/10/2019
441,39636,Telephone,2,9/20/2018
177,57783,Sales visit,2,5/29/2017
878,45227,Telephone,3,12/24/2016
983,22370,Web,4,9/23/2018
999,45974,Sales visit,2,1/23/2018
942,94287,Fax,1,3/7/2018
904,30719,Telephone,2,5/29/2015
223,15371,Telephone,3,7/3/2016
878,29443,Mail,3,4/11/2019
195,25213,Mail,3,1/10/2019
944,79240,Telephone,3,1/14/2017
997,77638,Mail,2,10/27/2016
890,68042,Mail,4,10/26/2017
515,32890,Fax,2,10/26/2015
491,44566,Sales visit,1,2/28/2018
908,42310,Telephone,3,8/10/2017
330,97258,Mail,4,9/7/2015
777,97752,Fax,4,6/19/2018
526,25213,Mail,4,9/27/2016
991,76154,Telephone,4,4/26/2018
230,35302,Web,3,8/22/2015
290,19161,Fax,4,8/20/2018
683,53835,Web,2,6/28/2015
335,18497,Telephone,3,3/25/2019
